5780000 2
5800000 3
5820000 2
5840000 2
5860000 2
5880000 2
5900000 3
5920000 3
5940000 2
5960000 2
5980000 2
6000000 2
6020000 2
6040000 2
6060000 2
6080000 2
6100000 2
6120000 2
6140000 2
6160000 2
6180000 2
6200000 3
6220000 2
6240000 3
6260000 2
6280000 2
6300000 2
6320000 2
6340000 2
6360000 3
6380000 2
6400000 3
6420000 2
6440000 3
6460000 2
6480000 2
6500000 2
6520000 2
6540000 2
6560000 2
6580000 2
6600000 2
6620000 2
6640000 2
6660000 2
6680000 2
6700000 2
6720000 2
6740000 2
6760000 2
6780000 2
6800000 2
6820000 2
6840000 3
6860000 2
6880000 2
6900000 2
6920000 2
6940000 2
6960000 2
6980000 3
7000000 2
7020000 2
7040000 3
7060000 2
7080000 2
7100000 2
7120000 2
7140000 2
7160000 2
7180000 2
7200000 2
7220000 2
7240000 2
7260000 2
7280000 2
7300000 2
7320000 2
7340000 3
7360000 3
7380000 2
7400000 2
7420000 2
7440000 2
7460000 2
7480000 2
7500000 2
7520000 2
7540000 2
7560000 2
7580000 2
7600000 3
7620000 2
7640000 2
7660000 2
7680000 2
7700000 2
7720000 3
7740000 2
7760000 2
7780000 2
7800000 2
7820000 3
7840000 3
7860000 2
7880000 2
7900000 2
7920000 2
7940000 3
7960000 3
7980000 2
8000000 2
8020000 2
8040000 2
8060000 2
8080000 3
8100000 2
8120000 2
8140000 2
8160000 2
8180000 2
8200000 2
8220000 3
8240000 2
8260000 2
8280000 2
8300000 2
8320000 3
8340000 2
8360000 2
8380000 3
8400000 2
8420000 2
8440000 2
8460000 2
8480000 3
8500000 2
8520000 2
8540000 3
8560000 2
8580000 2
8600000 2
8620000 2
8640000 2
8660000 2
8680000 2
8700000 2
8720000 2
8740000 2
8760000 2
8780000 3
8800000 2
8820000 2
8840000 2
8860000 2
8880000 3
8900000 3
8920000 2
8940000 2
8960000 2
8980000 2
9000000 3
9020000 2
9040000 3
9060000 2
9080000 4
9100000 2
9120000 2
9140000 2
9160000 2
9180000 3
9200000 3
9220000 2
9240000 3
9260000 2
9280000 3
9300000 2
9320000 2
9340000 2
9360000 2
9380000 2
9400000 2
9420000 2
9440000 2
9460000 2
9480000 2
9500000 2
9520000 2
9540000 2
9560000 2
9580000 2
9600000 2
9620000 2
9640000 2
9660000 3
9680000 2
9700000 2
9720000 2
9740000 2
9760000 2
9780000 3
9800000 2
9820000 2
9840000 2
9860000 3
9880000 2
9900000 2
9920000 2
9940000 2
9960000 3
9980000 2
10000000 2
