0 18.6667
2000 18.3333
4000 17.3333
6000 17.3333
8000 17.6667
10000 17.6667
12000 17.6667
14000 17.3333
16000 18.3333
18000 17.6667
20000 17.6667
22000 17.6667
24000 18.6667
26000 17.6667
28000 17.6667
30000 18
32000 19
34000 17.3333
36000 17.6667
38000 19.3333
40000 18.3333
42000 18
44000 17.3333
46000 18.3333
48000 17.6667
50000 17.3333
52000 17.3333
54000 18.3333
56000 17.3333
58000 17.3333
60000 17.3333
62000 18
64000 17
66000 17.6667
68000 17.3333
70000 17.6667
72000 17.3333
74000 17.6667
76000 18.3333
78000 18.3333
80000 17.3333
82000 17.6667
84000 18
86000 18.3333
88000 17.6667
90000 17.6667
92000 18.3333
94000 18.3333
96000 17.6667
98000 17.6667
100000 18.6667
102000 17.6667
104000 17.3333
106000 18
108000 18.3333
110000 17.6667
112000 17.6667
114000 18.3333
116000 18.3333
118000 17.3333
120000 17.3333
122000 18.3333
124000 20.3333
126000 18.6667
128000 19.3333
130000 18.3333
132000 17.6667
134000 17.3333
136000 18.3333
138000 17.6667
140000 17.3333
142000 17.3333
144000 18
146000 17.6667
148000 17.3333
150000 17.3333
152000 18.3333
154000 17.6667
156000 17.6667
158000 18
160000 18
162000 18
164000 17.6667
166000 18
168000 17.6667
170000 17.3333
172000 17.3333
174000 18
176000 17.6667
178000 17.6667
180000 17.6667
182000 18.6667
184000 17.3333
186000 17.6667
188000 18
190000 19.3333
192000 18
194000 17.6667
196000 18
198000 17.3333
200000 17.6667
202000 17.3333
204000 18
206000 17.3333
208000 17.6667
210000 17.6667
212000 18
214000 17.6667
216000 17.6667
218000 17.6667
220000 18
222000 17.6667
224000 17.6667
226000 18.6667
228000 18
230000 17.3333
232000 17.6667
234000 18.3333
236000 17.3333
238000 17.3333
240000 17.3333
242000 18.6667
244000 18
246000 17.6667
248000 17.6667
250000 18.6667
252000 17.3333
254000 17.6667
256000 18
258000 17.6667
260000 17.3333
262000 17.3333
264000 18.6667
266000 17.6667
268000 17.3333
270000 17.3333
272000 18.3333
274000 17.3333
276000 18
278000 17.6667
280000 18
282000 17.3333
284000 17.6667
286000 18
288000 18
290000 17.3333
292000 17.6667
294000 18.3333
296000 18
298000 17.6667
300000 18
302000 19
304000 17.6667
306000 18
308000 18
310000 18.6667
